# ::id 25743008
# ::tok Aber mit Hilfe der Geschicklichkeit Conseils und der Kraft des Kanadiers wurden alle Hindernisse überwunden .
# ::alignments 0-1.1 1-1.2.1.1 2-1.2.1.2 3-1.2.1.3.1.1.1 4-1.2.1.3.1.1.2 5-1.2.1.3.1.2 6-1.2.1.3.2 7-1.2.1.3.3.1.1 8-1.2.1.3.3.1.2 9-1.2.1.3.3.2.1 10-1.2.1.3.3.2.2 12-1.2.3.1 13-1.2.3.2 14-1.2.4
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v4 / label
                  :R (v7 / label~e.1)
                  :C (v8 / label~e.2)
                  :E (v9 / label
                         :C (v12 / label
                                 :S (v15 / label
                                         :E (v19 / label~e.3)
                                         :C (v20 / label~e.4))
                                 :A (v16 / label~e.5))
                         :N (v13 / label~e.6)
                         :C (v14 / label
                                 :S (v17 / label
                                         :E (v21 / label~e.7)
                                         :C (v22 / label~e.8))
                                 :A (v18 / label
                                         :R (v23 / label~e.9)
                                         :C (v24 / label~e.10)))))
           :A (v5 / label
                  :E (v10 / label~e.12)
                  :C (v11 / label~e.13))
           :P (v6 / label~e.14)))
