# ::id 25609016
# ::tok » Wenn es Ihnen beliebt , Herr Professor . «
# ::alignments 1-1.1.3.1 3-1.1.3.2.2 4-1.1.3.2.3 6-1.1.3.2.4.1 7-1.1.3.2.4.2
(v1 / label
    :H (v2 / label
           :P (v3 / label)
           :A (v4 / label)
           :A (v5 / label
                  :L (v6 / label~e.1)
                  :H (v7 / label
                         :A (v8 / label~e.3)
                         :S (v9 / label~e.4)
                         :G (v10 / label
                                 :E (v11 / label~e.6)
                                 :C (v12 / label~e.7))))))
