# ::id 25824004
# ::tok Ich übergehe hier die Menge der schönen oder seltenen Fische , welche die ›Nautilus‹ in diesen Strichen aufscheuchte , um mich etwas bei dem Kabeljau aufzuhalten , der hier in unerschöpflicher Menge seinen Lieblings aufenthalt hat .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.1.1 4-1.1.4.1.2 5-1.1.4.1.3 6-1.1.4.2.1 7-1.1.4.2.2 8-1.1.4.2.3 9-1.1.4.3 11-1.1.4.4.2 12-1.1.4.4.3.1 13-1.1.4.4.3.2 14-1.1.4.4.4.1 15-1.1.4.4.4.2 16-1.1.4.4.4.3 17-1.1.4.4.5 19-1.2 20-1.3.1 21-1.3.2 22-1.3.3.1 23-1.3.3.2 24-1.3.3.3 25-1.3.1 27-1.3.3.4.2 28-1.3.3.4.3 29-1.3.3.4.4.1 30-1.3.3.4.4.2 31-1.3.3.4.4.3 32-1.3.3.4.5.1 33-1.3.3.4.5.2 34-1.3.3.4.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :P (v6 / label~e.1)
           :A (v7 / label~e.2)
           :A (v8 / label
                  :E (v12 / label
                          :E (v20 / label~e.3)
                          :C (v21 / label~e.4)
                          :R (v22 / label~e.5))
                  :E (v13 / label
                          :C (v23 / label~e.6)
                          :N (v24 / label~e.7)
                          :C (v25 / label~e.8))
                  :C (v14 / label~e.9)
                  :E (v15 / label
                          :A v14
                          :R (v26 / label~e.11)
                          :A (v27 / label
                                  :E (v34 / label~e.12)
                                  :C (v35 / label~e.13))
                          :A (v28 / label
                                  :R (v36 / label~e.14)
                                  :E (v37 / label~e.15)
                                  :C (v38 / label~e.16))
                          :P (v29 / label~e.17))))
    :L (v3 / label~e.19)
    :H (v4 / label
           :S (v9 / label~e.20,25)
           :D (v10 / label~e.21)
           :A (v11 / label
                   :R (v16 / label~e.22)
                   :E (v17 / label~e.23)
                   :C (v18 / label~e.24)
                   :E (v19 / label
                           :A v18
                           :R (v30 / label~e.27)
                           :A (v31 / label~e.28)
                           :A (v32 / label
                                   :R (v39 / label~e.29)
                                   :E (v40 / label~e.30)
                                   :C (v41 / label~e.31))
                           :S (v33 / label
                                   :E (v42 / label~e.32)
                                   :E (v43 / label~e.33)
                                   :C (v44 / label~e.34))))
           :A v5))
