# ::id 25623011
# ::tok Ich meine den Brotbaum , der auf der Insel Queboroar sehr reichlich wächst ; besonders fiel mir die Varietät ohne Körner auf , die im Malayischen »Rima« genannt wird .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.2 3-1.1.3.3 5-1.1.3.1.1 6-1.1.3.1.2.1 7-1.1.3.1.2.2.1 8-1.1.3.1.2.2.2 9-1.1.3.1.2.3 10-1.1.3.1.3.1 11-1.1.3.1.3.2 12-1.1.3.1.4 14-1.2.1 15-1.2.2 16-1.2.3 17-1.2.4.3 18-1.2.4.4 19-1.2.4.2.1 20-1.2.4.2.2 21-1.2.2 23-1.2.4.1.1 24-1.2.4.1.2.1 25-1.2.4.1.2.2 26-1.2.4.1.3 27-1.2.4.1.4
(v1 / label
    :H (v2 / label
           :A (v4 / label~e.0)
           :S (v5 / label~e.1)
           :A (v6 / label
                  :E (v11 / label
                          :R (v18 / label~e.5)
                          :A (v19 / label
                                  :R (v28 / label~e.6)
                                  :E (v29 / label
                                          :E (v35 / label~e.7)
                                          :C (v36 / label~e.8))
                                  :C (v30 / label~e.9))
                          :D (v20 / label
                                  :E (v31 / label~e.10)
                                  :C (v32 / label~e.11))
                          :S (v21 / label~e.12)
                          :A (v13 / label~e.3))
                  :E (v12 / label~e.2)
                  :C v13))
    :H (v3 / label
           :D (v7 / label~e.14)
           :P (v8 / label~e.15,21)
           :A (v9 / label~e.16)
           :A (v10 / label
                   :E (v14 / label
                           :R (v22 / label~e.23)
                           :D (v23 / label
                                   :R (v33 / label~e.24)
                                   :C (v34 / label~e.25))
                           :A (v24 / label~e.26)
                           :S (v25 / label~e.27)
                           :A (v17 / label~e.18))
                   :E (v15 / label
                           :E (v26 / label~e.19)
                           :C (v27 / label~e.20))
                   :E (v16 / label~e.17)
                   :C v17)))
