# ::id 25754019
# ::tok Ich fragte sie um die Ursache ihres Besuchs .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3 3-1.1.4.2 4-1.1.4.3.1 5-1.1.4.3.2 6-1.1.4.1.1.1 7-1.1.4.1.1.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :A (v5 / label~e.2)
           :A (v6 / label
                  :A (v7 / label
                         :P (v10 / label
                                 :R (v13 / label~e.6)
                                 :C (v14 / label~e.7)))
                  :R (v8 / label~e.3)
                  :P (v9 / label
                         :E (v11 / label~e.4)
                         :C (v12 / label~e.5)))))
