# ::id 25680029
# ::tok Dort , unter düsterem Gewässer , befand sich die Perl muschel bank , ein unerschöpfliches Feld , das über 20 Meilen weit sich erstreckt .
# ::alignments 0-1.1.1.1 2-1.1.1.2.1 3-1.1.1.2.2.2 4-1.1.1.2.3 6-1.1.2 7-1.1.2 8-1.1.3.1.1 9-1.1.3.1.2.1 10-1.1.3.1.2.2 11-1.1.3.1.3 13-1.1.3.2.1 14-1.1.3.2.2 15-1.1.3.2.3 17-1.1.3.2.4.2 18-1.1.3.2.4.3.1 19-1.1.3.2.4.3.2 20-1.1.3.2.4.3.2 21-1.1.3.2.4.4 22-1.1.3.2.4.5 23-1.1.3.2.4.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :C (v6 / label~e.0)
                  :E (v7 / label
                         :R (v10 / label~e.2)
                         :E (v11 / label
                                 :A (v12 / label~e.4)
                                 :S (v20 / label~e.3))
                         :C v12))
           :P (v4 / label~e.6,7)
           :A (v5 / label
                  :C (v8 / label
                         :E (v13 / label~e.8)
                         :E (v14 / label
                                 :E (v21 / label~e.9)
                                 :C (v22 / label~e.10))
                         :C (v15 / label~e.11))
                  :C (v9 / label
                         :E (v16 / label~e.13)
                         :E (v17 / label~e.14)
                         :C (v18 / label~e.15)
                         :E (v19 / label
                                 :A v18
                                 :R (v23 / label~e.17)
                                 :A (v24 / label
                                         :R (v27 / label~e.18)
                                         :C (v28 / label~e.19,20))
                                 :D (v25 / label~e.21)
                                 :P (v26 / label~e.22,23))))))
