# ::id 25608000
# ::tok Gegen Abend schwand Clermont-Tonnère in der Ferne aus den Augen , und die Fahrt der " Nautilus " änderte merklich ihre Richtung .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.2 3-1.1.3 4-1.1.4.1 5-1.1.4.2 6-1.1.4.3 7-1.1.5.1 8-1.1.5.2 9-1.1.5.3 11-1.2 12-1.3.1.2 13-1.3.1.3 14-1.3.1.1.1 16-1.3.1.1.2 18-1.3.2 19-1.3.3 20-1.3.4.1 21-1.3.4.2
(v1 / label
    :H (v2 / label
           :T (v5 / label
                  :E (v14 / label~e.0)
                  :C (v15 / label~e.1))
           :P (v6 / label~e.2)
           :A (v7 / label~e.3)
           :A (v8 / label
                  :R (v16 / label~e.4)
                  :E (v17 / label~e.5)
                  :C (v18 / label~e.6))
           :A (v9 / label
                  :R (v19 / label~e.7)
                  :E (v20 / label~e.8)
                  :C (v21 / label~e.9)))
    :L (v3 / label~e.11)
    :H (v4 / label
           :A (v10 / label
                   :E (v22 / label
                           :R (v27 / label~e.14)
                           :C (v28 / label~e.16))
                   :E (v23 / label~e.12)
                   :C (v24 / label~e.13))
           :P (v11 / label~e.18)
           :D (v12 / label~e.19)
           :A (v13 / label
                   :E (v25 / label~e.20)
                   :C (v26 / label~e.21))))
