# ::id 25488059
# ::tok Ich sah ein , dass er nicht lange mehr aushalten konnte .
# ::alignments 0-1.1.2 1-1.1.3 2-1.1.3 4-1.1.4.6 5-1.1.4.7 6-1.1.4.1.1 7-1.1.4.2 8-1.1.4.1.2 9-1.1.4.3 10-1.1.4.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1,2)
           :A (v5 / label
                  :D (v6 / label
                         :C (v12 / label~e.6)
                         :E (v13 / label~e.8))
                  :D (v7 / label~e.7)
                  :P (v8 / label~e.9)
                  :D (v9 / label~e.10)
                  :R (v10 / label~e.4)
                  :A (v11 / label~e.5))))
