# ::id 25741011
# ::tok »Da sind wir einmal wieder auf dem Land« , sagte Conseil .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 3-1.1.1.4 4-1.1.1.5 5-1.1.1.6.1 6-1.1.1.6.2 7-1.1.1.6.3 9-1.1.2 10-1.1.3
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :A (v6 / label~e.0)
                  :S (v7 / label~e.1)
                  :A (v8 / label~e.2)
                  :T (v9 / label~e.3)
                  :D (v10 / label~e.4)
                  :A (v11 / label
                          :R (v12 / label~e.5)
                          :E (v13 / label~e.6)
                          :C (v14 / label~e.7)))
           :P (v4 / label~e.9)
           :A (v5 / label~e.10)))
