# ::id 25774003
# ::tok Die Nautilus lag nicht still ; sie fuhr längs der Küste noch etwa 10 Meilen weiter nach Süden , umgeben von dem halben Licht , das die Sonne , indem sie am Rand des Horizonts streifte , hinter sich ließ .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.2 3-1.1.3 4-1.1.2 6-1.2.1 7-1.2.2 8-1.2.3.1 9-1.2.3.2 10-1.2.3.3 11-1.2.4 12-1.2.5.1 13-1.2.5.2 14-1.2.5.3 15-1.2.6 16-1.2.7.1 17-1.2.7.2 19-1.3.1 20-1.3.2.1 21-1.3.2.2 22-1.3.2.3 23-1.3.2.4 25-1.3.2.5.2 26-1.3.2.5.3.1 27-1.3.2.5.3.2 29-1.4 30-1.5.1 31-1.5.2.1 32-1.5.2.2 33-1.5.2.3.1 34-1.5.2.3.2 35-1.5.3 37-1.3.2.5.4.1 38-1.3.2.5.4.2 39-1.3.2.5.5
(v1 / label
    :H (v2 / label
           :A (v7 / label
                  :E (v22 / label~e.0)
                  :C (v23 / label~e.1))
           :S (v8 / label~e.2,4)
           :D (v9 / label~e.3))
    :H (v3 / label
           :A (v10 / label~e.6)
           :P (v11 / label~e.7)
           :A (v12 / label
                   :R (v24 / label~e.8)
                   :R (v25 / label~e.9)
                   :C (v26 / label~e.10))
           :D (v13 / label~e.11)
           :A (v14 / label
                   :E (v27 / label~e.12)
                   :E (v28 / label~e.13)
                   :C (v29 / label~e.14))
           :D (v15 / label~e.15)
           :A (v16 / label
                   :R (v30 / label~e.16)
                   :C (v31 / label~e.17)))
    :H (v4 / label
           :S (v17 / label~e.19)
           :A (v18 / label
                   :R (v32 / label~e.20)
                   :E (v33 / label~e.21)
                   :E (v34 / label~e.22)
                   :C (v35 / label~e.23)
                   :E (v36 / label
                           :A v35
                           :R (v40 / label~e.25)
                           :A (v41 / label
                                   :E (v46 / label~e.26)
                                   :C (v47 / label~e.27))
                           :D (v42 / label
                                   :R (v48 / label~e.37)
                                   :C (v49 / label~e.38))
                           :S (v43 / label~e.39))))
    :L (v5 / label~e.29)
    :H (v6 / label
           :A (v19 / label~e.30)
           :A (v20 / label
                   :R (v37 / label~e.31)
                   :C (v38 / label~e.32)
                   :E (v39 / label
                           :R (v44 / label~e.33)
                           :C (v45 / label~e.34)))
           :S (v21 / label~e.35)))
