# ::id 25815005
# ::tok Auf diesem Strom des Ozeans fuhr damals die Nautilus .
# ::alignments 0-1.1.1.2 1-1.1.1.3 2-1.1.1.4 3-1.1.1.1.1 4-1.1.1.1.2 5-1.1.2 6-1.1.3 7-1.1.4.1 8-1.1.4.2
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :E (v7 / label
                         :R (v13 / label~e.3)
                         :C (v14 / label~e.4))
                  :R (v8 / label~e.0)
                  :E (v9 / label~e.1)
                  :C (v10 / label~e.2))
           :P (v4 / label~e.5)
           :D (v5 / label~e.6)
           :A (v6 / label
                  :E (v11 / label~e.7)
                  :C (v12 / label~e.8))))
