# ::id 25642009
# ::tok Ich fragte mich oft , zu welchem Zweck er diese Beobachtungen anstellte .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.2 3-1.1.3 5-1.1.4.1 6-1.1.4.2.1 7-1.1.4.2.2 8-1.1.4.3 9-1.1.4.4.1 10-1.1.4.4.2 11-1.1.4.5
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1,2)
           :D (v5 / label~e.3)
           :A (v6 / label
                  :R (v7 / label~e.5)
                  :A (v8 / label
                         :E (v12 / label~e.6)
                         :C (v13 / label~e.7))
                  :A (v9 / label~e.8)
                  :A (v10 / label
                          :E (v14 / label~e.9)
                          :C (v15 / label~e.10))
                  :P (v11 / label~e.11))))
