# ::id 25764006
# ::tok Während dieser Tage wurden wir von ungestümen Windstößen heimgesucht .
# ::alignments 0-1.1.1.1 1-1.1.1.2 2-1.1.1.3 4-1.1.3 5-1.1.4.1 6-1.1.4.2 7-1.1.4.3 8-1.1.5
(v1 / label
    :H (v2 / label
           :T (v3 / label
                  :R (v7 / label~e.0)
                  :E (v8 / label~e.1)
                  :C (v9 / label~e.2))
           :A (v4 / label~e.4)
           :A (v5 / label
                  :R (v10 / label~e.5)
                  :S (v11 / label~e.6)
                  :A (v12 / label~e.7))
           :P (v6 / label~e.8)))
